8.507668432064000030e-02 -5.406230416933652944e-02
8.824974060651999408e-02 -5.199694821235959635e-02
9.147902588023000547e-02 -5.004157436111007773e-02
9.477323066555999598e-02 -4.820536190548321137e-02
9.814029519724999651e-02 -4.622694005668837036e-02
1.015876133279000060e-01 -4.439204867587797504e-02
1.051221798827000065e-01 -4.270303712894292503e-02
1.087506987544999970e-01 -4.109548130457542359e-02
1.124796630880999931e-01 -3.962904990234181191e-02
1.163154152058999968e-01 -3.816031276507284020e-02
1.202641915830000019e-01 -3.678201372453583640e-02
1.243321566524999977e-01 -3.543194257239791478e-02
1.285254282219999988e-01 -3.409250796401806088e-02
1.328500966163999875e-01 -3.273523955150241943e-02
1.373122392181999885e-01 -3.136231398301017603e-02
1.419179317827000131e-01 -2.996836314226718548e-02
1.466732577120999914e-01 -2.856977643541193379e-02
1.515843163452000042e-01 -2.720328963637444128e-02
1.566572312395999866e-01 -2.585484119685570528e-02
1.618981593751999959e-01 -2.458861349132724153e-02
1.673133021726999903e-01 -2.340116332382125713e-02
1.729089192040000056e-01 -2.230142199445716428e-02
1.786913454568999915e-01 -2.127817963315698988e-02
1.846670130087000039e-01 -2.030404038403176709e-02
1.908424779560999873e-01 -1.936084614972427564e-02
1.972244534554999928e-01 -1.841699223223457887e-02
2.038198497385000085e-01 -1.747498920645572038e-02
2.106358219985000058e-01 -1.653152999236622359e-02
2.176798271044000088e-01 -1.561816384001883835e-02
2.249596901908000046e-01 -1.474592207662085014e-02
2.324836823211000048e-01 -1.394081473816584198e-02
2.402606106348000037e-01 -1.319290782092392977e-02
2.482999226898000011e-01 -1.249865956163139814e-02
2.566118271280999896e-01 -1.182754834768480652e-02
2.652074333478999790e-01 -1.117294945828855614e-02
2.740989136145000060e-01 -1.052376879579875954e-02
2.832996920227000004e-01 -9.898963145080404494e-03
2.928246660343999941e-01 -9.306197016924288787e-03
3.026904680345999799e-01 -8.759229755900441519e-03
3.129157766548000263e-01 -8.246212407851363085e-03
3.235216906960999839e-01 -7.759442987644338784e-03
3.345321826707000068e-01 -7.284319138889936915e-03
3.459746547217000257e-01 -6.826547490028104549e-03
3.578806276616000037e-01 -6.389781444125259766e-03
3.702866051250000012e-01 -5.982721374317870842e-03
3.832351709571000242e-01 -5.597614536820977316e-03
3.967764014578999965e-01 -5.229895509733720541e-03
4.109697089907999867e-01 -4.874538411791471022e-03
4.258862863028999857e-01 -4.536735625185472041e-03
4.416124027373000138e-01 -4.216957147429529866e-03
4.582539333608999788e-01 -3.912690009664392468e-03
4.759427137032000155e-01 -3.620190519311598625e-03
4.948456684397999905e-01 -3.339401370096061524e-03
5.151782804126000537e-01 -3.071671487270561350e-03
5.372250822858000152e-01 -2.813013280323865307e-03
5.613719568994000042e-01 -2.563077049939802270e-03
5.881591982717999656e-01 -2.321160567839246174e-03
6.183730083289999957e-01 -2.084176375452240562e-03
6.532125563585999828e-01 -1.850877214536300087e-03
6.946161912396999760e-01 -1.618285719511001466e-03
7.459491534804000290e-01 -1.382761165497145648e-03
8.135706736444999754e-01 -1.139552055018034889e-03
9.105389494958000540e-01 -8.836370795921578937e-04
1.063587667746000109e+00 -6.187323614407767066e-04
1.307717934960000106e+00 -3.818178611824130401e-04
1.643356570616999912e+00 -2.216944727843525294e-04
2.068805043166999980e+00 -1.269938728597308866e-04
2.604471014795000094e+00 -7.205255551574247684e-05
3.278834744681999869e+00 -4.064806823877679259e-05
4.127808381152999750e+00 -2.273604394413651105e-05
5.196602866051000191e+00 -1.266026313523326730e-05
6.542135403073999989e+00 -7.004410601828241556e-06
8.236060506328000130e+00 -3.859145343849145320e-06
1.036858586449000086e+01 -2.115483996268260289e-06
1.305327622917999975e+01 -1.155184855589855514e-06
1.643310115207999900e+01 -6.281395888434293510e-07
2.068804863493999946e+01 -3.403605303011608987e-07
2.604471014695999997e+01 -1.837471160020492984e-07
3.278834744681999780e+01 -9.886315750844389162e-08
4.127808381153000283e+01 -5.300774051238328313e-08
5.196602866050999836e+01 -2.832111656518173800e-08
6.542135403074000521e+01 -1.507269934776282517e-08
8.236060506328000486e+01 -7.986171533957616618e-09
1.036858586448999944e+02 -4.208198943465934990e-09
1.305327622917999975e+02 -2.202680579840381631e-09
