1.035782969759999982e-05 7.270771973288160516e+05
1.303973501734000001e-05 5.733110477911850903e+05
1.641605377639000136e-05 4.520639214612692012e+05
2.066658726047999959e-05 3.564584573405177798e+05
2.601769187728000116e-05 2.810717812528400100e+05
3.275433346053000015e-05 2.216278611675431603e+05
4.123526273984999861e-05 1.747548990926769329e+05
5.191212012520000289e-05 1.377942226917652588e+05
6.535348720573000642e-05 1.086493681874692847e+05
8.227516579266000386e-05 8.566720976004269323e+04
1.035782969760000016e-04 6.754418626972495986e+04
1.303973501733999933e-04 5.325236107587958395e+04
1.641605377639000069e-04 4.198112431049239967e+04
2.066658726047999959e-04 3.309122046851989580e+04
2.601769187728000116e-04 2.607850476562134281e+04
3.275433346052999744e-04 2.054537473102668082e+04
4.123526273985000132e-04 1.617826519652815477e+04
5.191212012519999747e-04 1.272993963125641312e+04
6.535348720572999558e-04 1.000557747257634401e+04
8.227516579265999573e-04 7.851845862531183229e+03
1.035782969760000016e-03 6.148256131616111816e+03
1.303973501733999988e-03 4.800189137952863348e+03
1.641605377638999906e-03 3.733112157518552522e+03
2.066658726047999797e-03 2.888457854696296181e+03
2.601769187728000116e-03 2.220115721893944738e+03
3.275433346052999961e-03 1.691941400084819179e+03
4.123526273985000240e-03 1.275607460858244167e+03
5.191212012520000398e-03 9.488385428109905888e+02
6.535348720573000425e-03 6.940583446308353359e+02
8.227516579266000440e-03 4.972095732724983463e+02
1.035782969759999929e-02 3.470108197449235945e+02
1.303973501733999944e-02 2.342742287552125902e+02
1.641605377636999943e-02 1.515135092067378650e+02
2.066658712045999977e-02 9.268020500203734002e+01
2.601758077789999984e-02 5.288484488763520375e+01
3.273842823518999939e-02 2.802635314245216236e+01
4.068968012690000330e-02 1.464308307269235065e+01
4.745793847159000128e-02 9.272582361604245094e+00
5.235536024913999692e-02 7.013847104181094139e+00
5.638358649068000300e-02 5.719831833074492167e+00
5.997531768995000012e-02 4.834846827167210037e+00
6.332256403583999549e-02 4.163552853560360312e+00
6.652658698777999535e-02 3.619660351731273984e+00
6.964794671964999462e-02 3.159825028114997991e+00
7.272634568366000141e-02 2.760099590987783902e+00
7.578972165769000402e-02 2.407329619334184212e+00
7.885889178402000210e-02 2.094090334475559700e+00
8.195012860257999687e-02 1.816182046622212276e+00
8.507668432064000030e-02 1.571077631833731614e+00
8.824974060651999408e-02 1.356834974258464444e+00
9.147902588023000547e-02 1.171636625291736289e+00
9.477323066555999598e-02 1.013491285317375867e+00
9.814029519724999651e-02 8.801604480325007085e-01
1.015876133279000060e-01 7.687523314470440239e-01
1.051221798827000065e-01 6.761679693496218668e-01
1.087506987544999970e-01 5.992234805174104784e-01
1.124796630880999931e-01 5.346432813110262305e-01
1.163154152058999968e-01 4.793918404781029596e-01
1.202641915830000019e-01 4.306711526757754371e-01
1.243321566524999977e-01 3.862314734731546184e-01
1.285254282219999988e-01 3.444627577933759288e-01
1.328500966163999875e-01 3.045105156602718188e-01
1.373122392181999885e-01 2.662349820237523423e-01
1.419179317827000131e-01 2.300954415958632593e-01
1.466732577120999914e-01 1.968572812084536383e-01
1.515843163452000042e-01 1.673016114667613685e-01
1.566572312395999866e-01 1.419455010751440871e-01
1.618981593751999959e-01 1.208624541833654559e-01
1.673133021726999903e-01 1.036921042238876933e-01
1.729089192040000056e-01 8.972787543651869480e-02
1.786913454568999915e-01 7.808170945810348484e-02
1.846670130087000039e-01 6.792605049965851072e-02
1.908424779560999873e-01 5.860171543404637390e-02
1.972244534554999928e-01 4.976990418528173116e-02
2.038198497385000085e-01 4.145444790142486374e-02
2.106358219985000058e-01 3.391163799482897756e-02
2.176798271044000088e-01 2.738805490998491923e-02
2.249596901908000046e-01 2.197296052957275342e-02
2.324836823211000048e-01 1.757026105281181763e-02
2.402606106348000037e-01 1.396575100399014176e-02
2.482999226898000011e-01 1.090234941230808566e-02
2.566118271280999896e-01 8.201412213395866888e-03
2.652074333478999790e-01 5.799413516247018882e-03
2.740989136145000060e-01 3.717864708421600439e-03
2.832996920227000004e-01 1.978969738679050780e-03
2.928246660343999941e-01 5.606122652624702385e-04
3.026904680345999799e-01 -6.066616564680721605e-04
3.129157766548000263e-01 -1.581331702120822476e-03
3.235216906960999839e-01 -2.386767317657360193e-03
3.345321826707000068e-01 -3.018786141595066266e-03
3.459746547217000257e-01 -3.493228750450585486e-03
3.578806276616000037e-01 -3.851467591481872073e-03
3.702866051250000012e-01 -4.135801753147527564e-03
3.832351709571000242e-01 -4.348742208008392687e-03
3.967764014578999965e-01 -4.473693070136101728e-03
4.109697089907999867e-01 -4.514632760960013078e-03
4.258862863028999857e-01 -4.505468897500219429e-03
4.416124027373000138e-01 -4.467653906230023564e-03
4.582539333608999788e-01 -4.393865061087924920e-03
4.759427137032000155e-01 -4.273498956070246116e-03
4.948456684397999905e-01 -4.123938572303996464e-03
5.151782804126000537e-01 -3.960615485672236598e-03
5.372250822858000152e-01 -3.771443010319425193e-03
5.613719568994000042e-01 -3.560910839757680958e-03
5.881591982717999656e-01 -3.337081708042151807e-03
6.183730083289999957e-01 -3.093506009629190447e-03
6.532125563585999828e-01 -2.833640352418506821e-03
6.946161912396999760e-01 -2.552727948496431431e-03
7.459491534804000290e-01 -2.247433403182229859e-03
8.135706736444999754e-01 -1.909424040916447157e-03
9.105389494958000540e-01 -1.528900430304587022e-03
1.063587667746000109e+00 -1.107442602384804946e-03
1.307717934960000106e+00 -7.056181567162765449e-04
1.643356570616999912e+00 -4.195218748833282833e-04
2.068805043166999980e+00 -2.441842796789070870e-04
2.604471014795000094e+00 -1.402060060498588889e-04
3.278834744681999869e+00 -7.965287783752797186e-05
4.127808381152999750e+00 -4.484171821326774155e-05
5.196602866051000191e+00 -2.505727903007263493e-05
6.542135403073999989e+00 -1.390929222734544781e-05
8.236060506328000130e+00 -7.677224168814148115e-06
1.036858586449000086e+01 -4.215661327645984741e-06
1.305327622917999975e+01 -2.304140178297496124e-06
1.643310115207999900e+01 -1.253987849237234923e-06
2.068804863493999946e+01 -6.798017942050372243e-07
2.604471014695999997e+01 -3.671601846077569320e-07
3.278834744681999780e+01 -1.975941145301408808e-07
4.127808381153000283e+01 -1.059679496509459978e-07
5.196602866050999836e+01 -5.662365972725085356e-08
6.542135403074000521e+01 -3.013877035066079638e-08
8.236060506328000486e+01 -1.596980632306067004e-08
1.036858586448999944e+02 -8.415392801911687906e-09
1.305327622917999975e+02 -4.402796410350717206e-09
